id,category_id,is_slider,created_by,created_on,link_video,link_catalog,product_name,product_detail
42,22,0,admin,2020-04-15 10:39:55,-,https://drive.google.com/open?id=1Tbz9jvo0bpfTOsC9osiM9f_uImrjOxsM,DT4200 Digital Multimeter,"The Hioki DT4200 Digital Multimeter Series consist of a complete lineup of 9 models ranging from professional to industrial to pocket meters, delivering a super fast response rate and safety features that take electrical testing to a higher level. The DT4252 is a digital multimeter designed specifically for general purpose testing, with ±0.3% DC V accuracy, direct current input and wide 40 Hz to 1kHz bandwidth.\n\nCAT IV 600 V, CAT III 1000 V\n\nKey Features\n•\t±0.3% DC V basic accuracy, wide 40 Hz to 1 kHz AC V frequency characteristics\n•\tMeasure up to 10A with direct input\n•\tDual display lets you check voltage and frequency simultaneously\n•\tLow-pass filter cuts high harmonics (when measuring inverter fundamental waveforms)\n•\tUSB communications function supports PC measurements (optional)"
43,23,0,admin,2020-04-15 10:40:45,-,https://drive.google.com/open?id=18JuPuw0fpwSnNPyHTXvK3Yy_cuxvUve-,IR3455E1-69E High Voltage Insulation Tester,"Hioki insulation resistance testers or megohmmeters feature all-in-one designs including built-in rugged cases and test lead storage compartments. The IR3455 is a 5-range, 250V to 5000V digital insulation resistance tester offering up to 10TΩ of insulated resistance testing.  High performance features include bargraph, built-in memory, leak current and voltage testing, and DAR and PI calculation capabilities to help shorten work time associated with field insulation testing.\n\nKey Features \n•\tMeasure insulation of high-voltage equipment (such as transformers, cables, and motors)\n•\tWide testing voltage range, up to 5.00 kV from 250 V DC\n•\tWide measurement insulation range, up to 10 TΩ\n•\tPI (Polarization Index) and DAR (Dielectric Absorption Ratio) automatically calculated / display\n•\tData memory function to reduce handwritten notes\n•\tBright LED luminous scale\n•\tExtended operating temperature range of -10 ℃ to 50 ℃"
44,24,0,admin,2020-04-15 10:41:50,-,https://drive.google.com/open?id=1G5nhxV-wKebGNaCQcx7DOkPDyIKW758q,PQ3100 Power Quality Analyzer,"Hioki portable power meters and analyzers are best in class power measuring instruments for measuring single to three-phase lines with a high degree of precision and accuracy. The PQ3100 is a comprehensive but easy-to-use power quality analyzer for monitoring and recording power supply anomalies, allowing their causes to be quickly investigated, and also for assessing power supply problems such as voltage drops, flicker, harmonics, and other electrical issues.\n\nKey Features\n•\tRecord data including voltage, current, power, harmonics, and flicker simultaneously along a single time axis\n•\tMeasure up to 6000 A AC\n•\tCapture all power anomalies, including instantaneous outages, voltage drops, and frequency fluctuations, while simultaneously recording trend data\n•\tQuick Set: Easy-to-understand on-screen guide for measurement procedures\n•\tBundled PQ ONE application software makes it easy to create reports\n•\tRecord waveforms for up to 1 second before and 10 seconds after an anomaly occurs\n•\tAccurately measure DC currents over extended periods of time (with an AC/DC auto-zero current sensor)\n•\tDirectly supply power to connected current sensors\n•\tSend measured values to HIOKI data loggers using a Bluetooth® wireless technology compatible adapter (LR8410 Link-compatible products), Ver. 2.0 and later"
45,24,1,admin,2020-04-15 10:42:56,-,https://drive.google.com/open?id=1G5nhxV-wKebGNaCQcx7DOkPDyIKW758q,PQ3198 Power Quality Analyzer,"Hioki portable power meters and analyzers are best in class power measuring instruments for measuring single to three-phase lines with a high degree of precision and accuracy. The new and improved PQ3198 is a power quality analyzer for monitoring and recording power supply anomalies, allowing their causes to be quickly investigated, and also for assessing power supply problems such as voltage drops, flicker, harmonics, and other electrical issues. New features include the ability to drive current sensors straight from the PQA and enhanced recording capabilities.\n\nKey Features\n•\tVerify power problems in accordance with the IEC61000-4-30 Class A standard\n•\tHigh accuracy and continuous gapless recording (V: ±0.1% of nominal voltage, A: ±0.1% rdg. ±0.1% f.s., W: ±0.2% rdg. ±0.1% f.s.)\n•\tBroadband voltage range lets you measure even high-order harmonic components of up to 80 kHz\n•\tMaximum 6000 V peak transient voltage up to 700 kHz\n•\tMeasure up to 6000 A AC\n•\tTwo systems of power measurement and efficiency calculation for (ch 1, ch 2, ch 3) and ch 4\n•\tMake simple measurements of inverters with 40 to 70 Hz fundamental frequency and max. 20 kHz carrier frequency\n•\tEasily create reports with bundled PQ ONE application software\n•\tOptional GPS BOX for synchronizing multiple devices"
46,24,0,admin,2020-04-15 10:43:57,-,https://drive.google.com/file/d/1b4HBn9979y37esldUKqlI62Hvs_wHx0K/view?usp=sharing,PW3360E16-8YE Clamp On Power Logger,"HIOKI Clamp On Power Meters are multi-channel power measuring devices utilizing clamp sensor input to accurately and safely measure power on single-phase to three-phase lines. The PW3360 compact 3-Phase 4-Wire energy loggers monitor power demand and other power parameters to aid in energy audits and validate energy saving measures.\n\nKey Features\n• Supports single to three-phase, 4-wire circuits\n• Measure between 90V to 780V\n• Simultaneously measure up to three single-phase, 2-wire circuits (in the same power system)\n• Slim, compact design that can be placed anywhere\n• Store months of data on SD cards\n• The QUICK SET function guides you in making the right connections\n• Choose PW3360-21 for harmonic measurements up to the 40th order"
47,25,0,admin,2020-04-15 10:48:02,-,https://drive.google.com/open?id=1B_wlDBz2ZhalQJbywQXbXUQ6s9Cnj4M2,Termination,"The Raychem termination system is compatible with all types of armoured cable. The system includes a complete range of solderless accessories for earthing insulation screens and cable armour and for grounding lead sheaths. Also available are insulators and support brackets, insulating boots for equipment connections and glands for easy entry to cable boxes."
48,25,0,admin,2020-04-15 10:50:16,-,https://drive.google.com/open?id=1oiT68UWCG-hZybsKEBUv78R9LKjDZkW_,Jointing,"For Jointing plastic insulated cable for up to 24 kV Raychem offers a system based on heat-shrinkable materials which is fast and simple to install, eliminates shelf-life limitations even in severe climates, and permits immediate back-filling of the trench and switching on of power."
49,25,0,admin,2020-04-15 10:51:37,-,https://drive.google.com/open?id=1I3ahiZ7hZldS4c3i7g9GvLEmjr9GxLnP,Screen Separable Connection System 24 kV,"Raychem screened separable connectors are designed to connect single- and three-core polymeric cables to medium-voltage gas insulated switchgear and other equipment using CENELEC bushings type “C” specified for 630/1250 A up to 24 kV.\n\nMade of a highly modified silicone rubber and protected by a thin-walled outer conductive screen connected to earth, RSTI-58 connectors are equally suited for indoor and outdoor installation.\nSupporting a wide application range, the design incorporates one body and two stress cone adapters to cover all cross-sections from 25 to 300 mm2. The overall and cut-back dimensions are designed to take up minimum space in the terminal box.\n\nRaychem screened separable connectors are equipped with a capacitive test point for determining whether the circuit is energized. This test point is protected by a conductive cap. After cable preparation and lubrication, the stress control adapter is simply slid into place, followed by the screened connector body. These two components can be installed under virtually any conditions. A separable mounting system ensures easy installation of the connector onto the bushing. All kits include high performance multi-range mechanical or DIN compression lugs matching the design of the screened separable connectors."
50,25,0,admin,2020-04-15 10:53:22,-,https://drive.google.com/open?id=1x1biBSnms1DGbVnxJRTJu-5s76ogUqXZ,Screened Elbow Adapter (Transformer),"Raychem separable Screened Adaptors are designed to connect single-core polymeric cables to medium voltage equipment (transformers, switchgears, motors etc.) up to 24 kV.\n\nMade of cross-linked EPDM and protected with a minimum 3 mm molded conductive shield connected to earth, Raychem dead break adaptors are suitable for both indoor and outdoor installations.\n\nTheir wide application range allows a minimum number of bodies to cover several different cable cross-sections without the need for additional cable adaptors. The cut-back dimensions for all cable sizes are the same for our Raychem RSSS and Raychem RSES adaptors.\n\nRaychem Screened Adaptors are equipped with a capacitive test point to ensure that the circuit is not energized before disconnection.\nThe capacitive test point is protected by a conductive cap. A range of high strength bimetallic compression connectors tested to VDE 0220 are offered to connect both aluminum and copper conductor cables.\n\nAfter cable preparation and lubrication, the Raychem Screened Adaptors can simply be slid into place under virtually all conditions. A separable mounting system provides for an easy installation of the adaptor onto the bushing."
51,25,0,admin,2020-04-15 10:54:24,-,https://drive.google.com/open?id=1x1biBSnms1DGbVnxJRTJu-5s76ogUqXZ,Screened Straight Adapter (Transformer),"Raychem separable Screened Adaptors are designed to connect single-core polymeric cables to medium voltage equipment (transformers, switchgears, motors etc.) up to 24 kV.\n\nMade of crosslinked EPDM and protected with a minimum 3 mm moulded conductive shield connected to earth, Raychem deadbreak adaptors are suitable for both indoor and outdoor installations.\n\nTheir wide application range allows a minimum number of bodies to cover several different cable cross-sections without the need for additional cable adaptors. The cut-back dimensions for all cable sizes are the same for our Raychem RSSS and Raychem RSES adaptors.\n\nRaychem Screened Adaptors are equipped with a capacitive test point to ensure that the circuit is not energised before disconnection.\nThe capacitive test point is protected by a conductive cap. A range of high strength bimetallic compression connectors tested to VDE 0220 are offered to connect both aluminium and copper conductor cables.\nAfter cable preparation and lubrication, the Raychem Screened Adaptors can simply be slid into place under virtually all conditions. A separable mounting system provides for an easy installation of the adaptor onto the bushing."
52,25,0,admin,2020-04-15 10:56:08,-,https://drive.google.com/open?id=1OLHXp-i48prwN6ips9f0u4iqgVqPhdZ5,Medium Voltage Line Cover (Treeguard),"The MVLC cover is a cold-applied wrap-around cover that provides retrofit insulation for overhead\nConductors to help prevent electrical outages caused by incidental contact from tree branches or Wildlife.\n\nThe MVLC cover may be applied selectively on problem spans to avoid costly conductor replacement.\nInstallation is possible on energized lines utilizing the MVLC tool which attaches directly to the\nOverhead conductor and remains stationary in a single location. The tool may be manually or\nAutomatically operated, using a powered drill. The tool forms, closes, and feeds the MVLC cover along\nThe conductor with speed and consistency. The MVLC hand tool allows for quick installation on short\nLengths of conductors, especially in substations."
53,0,0,admin,2020-04-15 10:57:37,-,https://www.dropbox.com/s/qap4xurh6l47js3/07. Bentonite Moisture Retaining Clay.pdf?dl=0,Bentonite Moisture Retaining Clay,"Bentonite is a moisture-retaining clay which is used as an earthing back-fill on installed earth rods or mats which helps to lower soil resistivity. The natural clay is a sodium-activated montmorillonite which when mixed with water, typically swells to twice its original dry volume.\n\nBentonite has the ability to hold its moisture content for a considerable period of time and has the ability to absorb moisture from the surrounding soil or from rainfall. Widely used throughout Northern Europe as the standard ground enhancement material.\n\nBentonite clay is available in two forms: Bentonite Granules and Bentonite Powder, the powder version being easier to mix into a slurry and pour into core-drilled holes around earth rods."
54,0,0,admin,2020-04-15 11:00:16,-,https://www.dropbox.com/s/qap4xurh6l47js3/07. Bentonite Moisture Retaining Clay.pdf?dl=0,Bentonite Moisture Retaining Clay,"Bentonite is a moisture-retaining clay which is used as an earthing back-fill on installed earth rods or mats which helps to lower soil resistivity. The natural clay is a sodium-activated montmorillonite which when mixed with water, typically swells to twice its original dry volume.\n\nBentonite has the ability to hold its moisture content for a considerable period of time and has the ability to absorb moisture from the surrounding soil or from rainfall. Widely used throughout Northern Europe as the standard ground enhancement material.\n\nBentonite clay is available in two forms: Bentonite Granules and Bentonite Powder, the powder version being easier to mix into a slurry and pour into core-drilled holes around earth rods."
55,25,0,admin,2020-04-15 11:02:41,-,https://drive.google.com/open?id=1A7BsCIwF3iiGO7wHsd0bkOpK3sZ1wJF7,Bentonite Moisture Retaining Clay,"Bentonite is a moisture-retaining clay which is used as an earthing back-fill on installed earth rods or mats which helps to lower soil resistivity. The natural clay is a sodium-activated montmorillonite which when mixed with water, typically swells to twice its original dry volume.\n\nBentonite has the ability to hold its moisture content for a considerable period of time and has the ability to absorb moisture from the surrounding soil or from rainfall. Widely used throughout Northern Europe as the standard ground enhancement material.\n\nBentonite clay is available in two forms: Bentonite Granules and Bentonite Powder, the powder version being easier to mix into a slurry and pour into core-drilled holes around earth rods."
56,25,0,admin,2020-04-15 11:04:24,-,https://drive.google.com/open?id=13L5aC0zknwYWVA_ve9yc4AHsmZOLODvk,Raychem RPG mat Safe,"SAFE high voltage insulating rubber mats conforms to IEC 61111 and are manufactured using high quality elastomer rubber in order to provide complete protection against electric shock due to electrical earth faults. These rubber mats are suitable for use in outdoor and indoor applications and are generally placed in front of electrical panels, switch gears & high Voltage Equipment’s in orders to create a safe working environment for the operators/users.\n\nIn addition to the Personal Protective Equipment, the mat insulates the worker from the ground to avoid him being crossed by electrical current in case of direct contact or pace voltage. The choice of the class must be determined according to the maximal nominal voltage of the network.\n\nThe marking color is made according to the color coding of the IEC1111 standard."
57,26,0,admin,2020-04-18 09:04:28,-,https://drive.google.com/open?id=1YEPy_4W44Yhtc3Gyzkz6076DD4Z9FMkV,Sectional and Operation Insulating Stick,"Insulating stick built with fibreglass tube having high mechanical and dielectric properties in accordance to IEC61235 (for hollow tubes series FTU), IEC60855 (for foam-filled tubes series FTP), IEC 62193 (for telescopic sticks series FTL), IEC 50508 (for insulating stick multi-purpose)."
58,28,0,admin,2020-04-18 09:06:02,-,https://drive.google.com/open?id=1R9Cp9ocMlDoMf-ruZcILws1eIXiPZOY5,Temporary Grounding for MV Cubicle,"Composition:\n•\t3 light alloy clamps with screw tightening with hexagonal head CH12:\n\tø 5÷40 mm on cylindrical conductors\n\tthickness max 60x50 mm on flat bars\n\tthickness max 35 mm on slanting bars\n\tthickness max 25x60 mm and spherical fixed points Ø 20/25 mm\n•\t3 copper cables sec. 25/35/50 mmsq L=0,8 m covered with silicone sheath\n•\t1 three-ways insulated connector\n•\t1 earthing copper cable 16/25/35 mmsq L=2 m covered with silicone sheath\n•\t1 earthing clamp (brass or aluminum) thickness 0÷35 and spherical fixed points Ø 20/25 mm\n•\t1 telescopic insulating stick L=1/1,5 m or in 2 elements of 0,75 m each (with simplex joints)\n•\t1 metal box\nOptional:\n•\t1 voltage detector 4-30 kV"
59,28,1,admin,2020-04-18 09:06:46,-,https://drive.google.com/open?id=1-TDdq7LyahsMJpxpfOH6B4e3QKSAargZ,Temporary Grounding for Substation 150 kV,"Composition:\n•\t3 light alloy clamps on cylindrical conductors o 5÷65 mm, having screw tightening with ring tail and universal joint\n•\t3 copper cables sec. 50 mmsq L=6/9/12 m covered with silicone sheath\n•\t3 earthing brass clamps thickness 0÷35 mm and spherical fixed points Ø 20/25 mm\n•\t1 insulating stick L=4÷6 m in 2 or 3 elements with alloy joints\n•\t1 nylon bag with carrying belt\n•\t1 metal box"
60,29,0,admin,2020-04-18 09:07:46,-,https://drive.google.com/open?id=18TDdjebJW8z_diMfH-y5DakXxiKPAfYr,Contact Method Voltage Detector for MV,"•\tVoltage range: 5÷30 kV\n•\tFrequency: 50÷60 Hz\n•\tSignalling: optic and acoustic\n•\tSelf-check: integrate piezoelectric button\n•\tElectrode: V type\n•\tConnection: universal fixing adapter\n•\tInsulating telescopic stick L=1/1,5 m\n•\tCase: rigid nylon bag with shoulder belt"
61,29,0,admin,2020-04-18 09:08:45,-,https://drive.google.com/open?id=1ZdhUCXAM-1dRs8OfPQ5tTiurepTwcBOV,Contact Method Voltage Detector for HV,•\tVoltage range: to be defined in the order\n\t123÷245 kV green head\n\t225÷400 kV red head\n•\tFrequency: 50÷60 Hz\n•\tSignalling: optic and acoustic\n•\tAutomatic self-check: cyclic every 3 seconds\n•\tPower supply: 1 battery 9 V\n•\tShut-down: automatic timed or by subsequent press\n•\tof the power button\n•\tElectrode: hook type\n•\tConnection: universal fixing adaptor\n•\tMetal case\n•\tAvailable:\nInsulating stick having length and operating voltage
62,29,0,admin,2020-04-18 09:09:31,-,https://drive.google.com/open?id=1T2X7TYRwZj3K6ZlfqEv_VSJqVbSgBh2k,Non-Contact Method Voltage Detector for MV,"•\tVoltage range: 1-33 kV \n•\tFrequency: 50÷60 Hz\n•\tSignalling: optic and acoustic\n•\tAutomatic self-check: cyclic every 3 seconds\n•\tShut-down: automatic timed or by subsequent press of the power button\n•\tPower supply: 1 battery 9 V\n•\tInsulating stick L= 0,6 m with handle\n•\tConnection: universal fixing adaptor\n•\tCase: rigid nylon bag with shoulder belt"
63,29,0,admin,2020-04-18 09:10:15,-,https://drive.google.com/open?id=1roMZF8XiYMfjCtS6Kgp_qY4g8vrYZqt8,Non-Contact Method Voltage Detector for HV,"•\tVoltage range: 50÷380 kV\n•\tFrequency: 50÷60 Hz\n•\tSignalling: optic and acoustic\n•\tAutomatic self-check: cyclic every 3 seconds\n•\tShut-down: automatic timed or by subsequent press of the power button\n•\tPower supply: 1 battery 9 V\n•\tConnection: universal adaptor\n•\tInsulating telescopic stick: L=1,1/1,4 m adjustable head\n•\t0-45-90°, with nylon bag"
64,29,0,admin,2020-04-18 09:11:07,-,https://drive.google.com/open?id=11TJTL3NTZqaT-DLhnIooC5pUClfyBQqm,MV Phase Comparator,"•\tMade of 2 insulating sticks L=1,2 m connected by high insulation cable L=1,5 m\n•\tVoltage range: 3÷36 kV\n•\tFrequency: 50÷60 Hz\n•\tSignal: optic\n•\tSelf-check: through external piezoelectric verifier supplied\n•\tMetal case\n•\tOptional\n\tInsulated extensions L=0,6 m linear"
65,27,0,admin,2020-04-18 09:12:54,-,https://drive.google.com/open?id=1ivURoF4KdZ7N3fdxvWIo9klf62Ms2oVH,Fuse Link Type K,"The Fuse Links are essential parts of a distribution system of electricity, impeding the occurrence of short-circuit and over-current that can cause serious damage to the power grid. In according to following national and international standards: NBR 7282:2011, IEC 60282-2, ANSI C37.41, ANSI C37.42 and NEMA PUB. SG-2.\n\nType K\n•\tAmp: 1A – 200A\n•\tVoltage: 11kV – 38kV\n•\tStandards: NBR 7282:2011, ANSI C37-41, ANSI C37-42 and IEC 060282-2\n•\tInterrupting Capacity proven"
66,30,1,admin,2020-04-18 09:14:41,-,https://drive.google.com/file/d/1E0UxVLygEKj9CJxCZv_RwghxYQYpUT38/view?usp=sharing,Transformer Bushing Cover (45 Degrees Type),"The Role, Benefit, and Performance Product:\n•\tEffective to eliminate edge of wild animals and birds and other small animals or foreign objects overlap caused by short circuit\n•\tSnap lock, easy to install, can be reused\n•\tProducts are made of synthetic high-temperature vulcanized silicone rubber, high flexibility and tear resistance\n•\tHas good insulation properties, dielectric strength, insulation resistance\n•\tAvailable in 3 colors to distinguish the type of phase, red, yellow, blue"
67,30,0,admin,2020-04-18 09:15:26,-,https://drive.google.com/file/d/1h-Kf8hpehR4ujALY7LbYybONbSfXecSb/view?usp=sharing,Transformer Bushing Cover (Horizontal Type),"The Role, Benefit, and Performance Product:\n•\tEffective to eliminate edge of wild animals and birds and other small animals or foreign objects overlap caused by short circuit\n•\tSnap lock, easy to install, can be reused\n•\tProducts are made of synthetic high-temperature vulcanized silicone rubber, high flexibility and tear resistance\n•\tHas good insulation properties, dielectric strength, insulation resistance\n•\tAvailable in 3 colors to distinguish the type of phase, red, yellow, blue"
68,30,0,admin,2020-04-18 09:16:34,-,https://drive.google.com/file/d/1l0ehEGpIhaLFexRqEsnJwkSV9cMldG2_/view?usp=sharing,Fuse Cut Out Cover (Top Side),"The Role, Benefit, and Performance Product:\n•\tEffective to eliminate edge of wild animals and birds and other small animals or foreign objects overlap caused by short circuit\n•\tSnap lock, easy to install, can be reused\n•\tProducts are made of synthetic high-temperature vulcanized silicone rubber, high flexibility and tear resistance\n•\tHas good insulation properties, dielectric strength, insulation resistance\n•\tAvailable in 3 colors to distinguish the type of phase, red, yellow, blue"
69,30,0,admin,2020-04-18 09:17:23,-,https://drive.google.com/file/d/1qbhIMTFHFWtSHA2LsbyFLnU99R3siAES/view?usp=sharing,Fuse Cut Out Cover (Bottom Side),"The Role, Benefit, and Performance Product:\n•\tEffective to eliminate edge of wild animals and birds and other small animals or foreign objects overlap caused by short circuit\n•\tSnap lock, easy to install, can be reused\n•\tProducts are made of synthetic high-temperature vulcanized silicone rubber, high flexibility and tear resistance\n•\tHas good insulation properties, dielectric strength, insulation resistance\n•\tAvailable in 3 colors to distinguish the type of phase, red, yellow, blue"
70,30,0,admin,2020-04-18 09:18:26,-,https://drive.google.com/file/d/1AIoU_8MbIXQ0fuI2lOUzwlKa9iUgqEtE/view?usp=sharing,Lightning Arrester Cover (1 Line),"The Role, Benefit, and Performance Product:\n•\tEffective to eliminate edge of wild animals and birds and other small animals or foreign objects overlap caused by short circuit\n•\tSnap lock, easy to install, can be reused\n•\tProducts are made of synthetic high-temperature vulcanized silicone rubber, high flexibility and tear resistance\n•\tHas good insulation properties, dielectric strength, insulation resistance\n•\tAvailable in 3 colors to distinguish the type of phase, red, yellow, blue"
71,30,0,admin,2020-04-18 09:19:10,-,https://drive.google.com/file/d/1XYPfZho8zEWF9206PzWXyvO7VKNXyYDu/view?usp=sharing,Lightning Arrester Cover (2 Line),"The Role, Benefit, and Performance Product:\n•\tEffective to eliminate edge of wild animals and birds and other small animals or foreign objects overlap caused by short circuit\n•\tSnap lock, easy to install, can be reused\n•\tProducts are made of synthetic high-temperature vulcanized silicone rubber, high flexibility and tear resistance\n•\tHas good insulation properties, dielectric strength, insulation resistance\n•\tAvailable in 3 colors to distinguish the type of phase, red, yellow, blue"
72,30,0,admin,2020-04-18 09:20:09,-,https://drive.google.com/file/d/17Iq7EbxX92G07Xp8xOztvY-xUXu7salO/view?usp=sharing,Polymer Line Post Insulator Cover,"The Role, Benefit, and Performance Product:\n•\tEffective to eliminate edge of wild animals and birds and other small animals or foreign objects overlap caused by short circuit\n•\tSnap lock, easy to install, can be reused\n•\tProducts are made of synthetic high-temperature vulcanized silicone rubber, high flexibility and tear resistance\n•\tHas good insulation properties, dielectric strength, insulation resistance\n•\tAvailable in 2 model, Vertical Line or Angle Line with Grey Color"
73,30,0,admin,2020-04-18 09:21:00,-,https://drive.google.com/file/d/1-UywQlMF-rHCn15pjMC_kMNtIHgjxeRa/view?usp=sharing,Polymer Line Post Insulator Extention Cover,"The Role, Benefit, and Performance Product:\n•\tEffective to eliminate edge of wild animals and birds and other small animals or foreign objects overlap caused by short circuit\n•\tSnap lock, easy to install, can be reused\n•\tProducts are made of synthetic high-temperature vulcanized silicone rubber, high flexibility and tear resistance\n•\tHas good insulation properties, dielectric strength, insulation resistance\n•\tAvailable in Grey Color"
74,10,0,admin,2020-04-18 09:22:26,-,-,Hotline Maintenance Tools,"Safety:\nFrom the raw material to the processes and equipment used to shape the material, to the procedures and standards used to make and test the final product, Quality is the first requirement.\nThe fiberglass is the finest quality in the industry, will withstand 100KV per foot (30 cm), will not absorb moisture, and is very durable.\n\nStandards:\nThe manufacturer of product to meet a variety of industry standards including ASTM, IEC and OSHA. We test to the specifications of all these standards.\n\nQuality:\nWe pride ourselves with the quality of our service and our products. Our fiberglass is just one product line that exemplifies this level of commitment to quality. In the case of hot line tools, an issue with quality could relate directly to a safety issue and therefore cannot be tolerated.\n\nMaterial:\nAll the glass used in our product is electrical grade. Our resins are selected for the best properties of UV\nresistance, moisture resistance, strength, dielectric properties, and light weight. Our incoming raw material is tested, additional test occurs during production, and the completed fiberglass pole is tested. Testing doesn’t make the product better. It verifies that the product is consistent from run to run and will perform as expected in the field.\n\nExperience:\nWe work closely with the utility industry in solving application problems and providing training in\nthe proper use of our equipment. Through our close contact with our customers, we stay in touch with their needs and this guides our efforts at future product designs. We also participate with the development of industry standards."
75,11,0,admin,2020-04-18 09:23:41,-,-,Distribution Materials,"Core products include: Hardware Power Fittings, Compression Dead Ends, Substation Connectors, Tap Connectors, Compression Connectors, Service Wedge Clamps and Pole Line Hardware.\nAll testing of our products has met the standards and regulations set in the SPLN (National Electric Utility Company in Indonesia Standard) and IEC (International Electrotechnical Commission)."
76,31,0,admin,2020-04-18 10:03:27,-,https://drive.google.com/open?id=119YWddS7vfb2dPuwBSUIyrkIQfD2j3qG,"Line Tap Connector ""E"" Type 70-70","•\tLine Tap Connector “E” Type used to connect between Aluminum cables\n\n•\tLine Tap Connector ""E"" Type is planned to facilitate its use and is made of aluminum with a special composition so that it can produce a great connection\n\n•\tHow to use the tap connector by using Hydraulic Crimping Tools (compression clamping tools)"
77,31,0,admin,2020-04-18 10:04:25,-,https://drive.google.com/open?id=1uZfYmSsLFw3ASCjG2HgrjPSrdqe9wE8Z,"Line Tap Connector ""OC"" Type 70-150","•\tLine Tap Connector ""OC"" Type is planned to facilitate its use and is made of aluminum with a special composition so that it can produce a great connection\n\n•\tHow to use the tap connector by using Hydraulic Crimping Tools (compression clamping tools)"
78,31,1,admin,2020-04-18 10:05:19,-,https://drive.google.com/file/d/1DGTpEkEYURFJ5-U-e078izKV2ql4ZdEc/view?usp=sharing,"Line Tap Connector ""H"" Type 150-150 & 240-240","•\tLine Tap Connector ""H"" Type is planned to facilitate its use and is made of aluminum with a special composition so that it can produce a great connection\n\n•\tHow to use the tap connector by using Hydraulic Crimping Tools (compression clamping tools)"
81,16,0,admin,2020-04-28 01:44:11,-,https://drive.google.com/file/d/1sOyveKHCipQF3C9c3GzyhbZVMvaoiYsv/view?usp=sharing,"CIBRE-30B, 3-Contact CB Analyzer with Built-in Battery & Printer","CIBRE-30B, 3-Contact Circuit Breaker Analyzer is designed using advanced engineering technology to test contact timings of circuit-breakers. CIBRE-30B has fast, easy and accurate measurement features by its user-friendly software. CIBRE-30B is a battery-powered device, which allows users to perform tests even without power supply during field tests.\n\nFeatures\n•\tContact Timing (O, C, O-C, C-O and O-C-O)\n•\tMotion Tests (Transducer Speed, Stroke, Bounce)\n•\t3 Dry Contact Inputs\n•\tTiming Accuracy: 0.05% rdg ± 0.1 ms\n•\tTiming Windows: 1s, 10s & 20s\n•\tContact Detection Range: Closed ≤20 Ω &\n•\tOpen ≥5000 Ω\n•\tBuilt-in Battery\n•\tPC Software\n•\t2.28” Built-in Printer\n•\t7” TFT Touch Colour Display\n•\tLight-weight and Portable\n•\tProtection Class IP67 (case closed)"
82,16,0,admin,2020-04-28 01:47:21,-,https://drive.google.com/open?id=1oW54FRnruDii9MZnxyDQwqbpF87CWCeJ,"CIBRE-30B BLUE, 3-Contact CB Analyzer with Built-in Battery, Bluetooth & Printer","CIBRE-30B BLUE, 3 Contacts Circuit Breaker Analyzer is designed by advanced engineering technology to test contact timings of circuit-breakers. CIBRE-30B BLUE has a fast, easy and accurate measurement features by its user-friendly software. CIBRE-30B BLUE is a battery-powered device, which allows users to perform tests even without power supply during on-field tests.\n\nFEATURES\n•\tContact Timing (O, C, O-C, C-O and O-C-O)\n•\tMotion Tests (Transducer Speed, Stroke, Bounce)\n•\t3 Dry Contact Inputs\n•\tTiming Accuracy: 0.05% rdg ± 0.1 ms\n•\tTiming Windows: 1s, 10s & 20s\n•\tContact Detection Range: Closed ≤20 Ω & Open ≥5000\n•\tBattery Powered\n•\tBluetooth Communication\n•\tPC Software\n•\t2.28” Built-in Printer\n•\t7” TFT Touch Colour Display\n•\tLight-weight and Portable\n•\tProtection Class IP67 (case closed)"
83,16,0,admin,2020-05-02 14:57:23,-,https://drive.google.com/file/d/1Beh1x4FlCw5W5OkvJnHXY0faA-VVqt-R/view?usp=sharing,"CIBRE-60, 6-Contact CB Analyzer with Built-in Printer","CIBRE-60, 6-Contact Circuit Breaker Analyzer is designed using advanced engineering technology to test contact timings of circuit-breakers. CIBRE-60 has fast, easy and accurate measurement features by its user-friendly software. CIBRE-60 is a battery-powered device (optional feature), which allows users to perform tests even without power supply during field tests.\n\nFeatures\n•\tContact Timing (O, C, O-C, C-O and O-C-O)\n•\tMotion Tests (Transducer Speed, Stroke, Bounce)\n•\t6 Dry Contact Inputs\n•\tTiming Accuracy: 0.05% rdg ± 0.1 ms\n•\tTiming Windows: 1s, 10s & 20s\n•\tContact Detection Range: Closed ≤20 Ω &\n•\tOpen ≥5000 Ω\n•\tPC Software\n•\t2.28” Built-in Printer\n•\t7” TFT Touch Colour Display\n•\tLight-weight and Portable\n•\tProtection Class IP67 (case closed)"
