id,isi,link,judul,images,tanggal
78,"Dalam rangka memastikan pelaksanaan visi, misi, tujuan dan program sekolah, SMA Negeri 1 Seririt melalui manajemen sekolah melakukan refleksi. Kegiatan berlangsung di ruang kepala Sekolah pada Rabu (11/9) kemarin dan dihadiri oleh kepala sekolah, staf pimpinan, dan pengawas pendamping.\r\n\r\nMengawali acara, Kepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd mengatakan bahwa sejak dirinya mengemban tugas sebagai kepala sekolah, pihaknya berusaha menyelaraskan antara visi misi tujuan dan program sekolah. Misi yang dirumuskan harus mengacu dari visi yang ada. Tujuan yang dirumuskan juga harus  harus terukur dan diturunkan dari misi yang ada. Dengan demikian, semua program sekolah hendaknya linier dengan visi sekolah yaitu Cerdas Kompetitif dan Berwawasan Lingkungan. \r\n\r\nSelanjutnya, masing-masing staf pimpinan menyampaikan program pada masing-masing bidang, baik bidang Kesiswaan, Kurikulum, Sarana dan Prasarana, Humas, Perpustakaan, Lab maupun Kepegawaian. Secara umum, program yang dilaksanakan sudah mengacu pada visi yang ditetapkan. Selain pelaksanaan, juga disampaikan tantangan dan perencanaan ke depan. \r\n\r\nPengawas Pendamping Gusti Nyoman Astika, S.Pd., M.Pd menyampaiakn bahwa kehadirannya ke sekolah dalam rangka untuk memonitoring atau memastikan pelaksanaan visi misi dan program sekolah. Sekolah sangat penting untuk melakukan refleksi di tingkat manajemen dalam rangka memastikan keterlaksanaan dan kualitas pelaksanaan program sekolah. (hms/mus)",https://www.instagram.com/p/C_1rcyFzqUc/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??????? ?????????? ???????? ???? ???? ?????? ??? ??????? ???????,07190c7abdc38e0b323972b942848cb5.jpg,2024-09-12
79,"Dalam rangka mendukung Gerakan Tanam Pangan Cepat Panen (Genta Paten) untuk mendukung pengendalian inflasi di Provinsi Bali, SMA Negeri 1 Seririt melaksanakan kegiatan penanaman cabai di areal sekolah.  Kegiatan diikuti oleh Kepala Sekolah, Staf Pimpinan, guru, dan OSIS pada Jumat (13/9) kemarin. \r\n\r\nSMA Negeri 1 Seririt mendapatkan bibit cabai sebanyak 50 buah dari Dinas Pertanian dan Ketahanan Pangan Provinsi Bali. Hal ini semakin menambah tanaman cabai yang sebelumnya sudah ditanam melalui kegiatan projek. Melalui kegiatan ini, selain mendukung pengendalian inflasi juga diharapkan dapat menambah hijau lingkungan sekolah yang mengusung visi berwawasan lingkungan. (hms)",https://www.instagram.com/p/C_4mJfzzmLV/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??????? ????? ?????? ????? ????? (????? ??????) ?????,ebbe05279292b49b7ee958442874928f.jpg,2024-09-14
80,"Dalam rangka meningkatkan kompentensi guru dalam mengelola pembelajaran, SMA Negeri 1 Seririt melaksanakan pelatihan pemanfaatan kelas virtual Bali Melajah dengan menghadirkan narasumber dari Dinas Pendidikan Kepemudaan dan Olahraga Provinsi Bali pada Jumat (13/9) lalu. Kegiatan berlangsung di Ruang Lab Komputer dan diikuti oleh puluhan guru dan siswa.\r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.P., M.Pd didampingi Waka Kurikulum Wayan Suarsa, S.Pd menegaskan bahwa dengan kelas virtual guru bisa saling bertukar materi dengan sekolah lain. Prinsip kolaborasi sebagai bagian dari ciri kualitas sekolah unggul harus diterapkan oleh guru. Selain itu, melalui kelas virtual juga  bisa dimanfaatkan untuk memberikan materi secara daring  jika guru berhalangan pada jam sekolah. \r\n\r\nNarasumber kegiatan I Gede Arnaba Yasa, S.Pd selaku Analis Teknologi Pendidikan  Disdikpora Provinsi Bali mengawali dengan pemaparan materi  yang diikuti praktik langsung pemanfaatan kelas virtual. Peserta diajak praktik memasukkan materi, mengundang siswa, live teaching, dan mengoreksi pekerjaan siswa.\r\n\r\nSelama dua jam, kegiatan berjalan dengan lancar dan interaktif yang dipandu juga oleh staf pendamping I Made Aris Satria Widiatmika. Peserta, baik guru maupun siswa aktif mengikuti kegiatan sampai akhir. Kegiatan pun diakhiri dengan sesi foto bersama. (hms/mus)",https://www.instagram.com/p/C_9amRlzdFK/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??????? ???? ??? ????? ????? ???????? ????? ??????? ???? ???????,d76e58678f5ec4a18cb084328f47ae22.jpg,2024-09-16
81,"Dalam rangka berbagi informasi terkait dengan pembentukan Satuan Pendidikan Aman Bencana (SPAB) di SMA Negeri 1 Seririt, salah satu anggota tim yang juga Ketua OSIS SMA Negeri 1 Seririt diundang untuk mengisi talkshow di RRI Pro 2 Singaraja pada Selasa pagi  (17/9) kemarin. \r\n\r\nNyoman Satya Wiguna menyampaikan bahwa SPAB sangat bermanfaat bagi warga sekolah mengingat Seririt termasuk daerah rawan bencana dengan adanya sesar aktif di Pengastulan. Dengan adanya SPAB warga sekolah menjadi tau bagaimana memitigasi bencana utamanya gempa bumi untuk mengurangi risiko. Dalam Tim Siaga Bencana sudah dibentuk 4 bidang yaitu bidang sosialisasi dan pencegahan dini, pertolongan pertama, evakuasi, dan logistik. \r\n\r\nKetua Tim Siaga Bencana SMA Negeri 1 Seririt  I Kadek Mustika, S.Pd.B., M.Pd secara terpisah mengatakan sejak dibentuknya SPAB oleh BPBD Provinsi Bali, Tim Siaga Bencana sudah melakukan berbagai kegiatan sesuai arahan. Sekolah sudah memasang peta jalur evakuasi di tempat strategis maupun di masing-masing ruangan, melengkapi sarana dan prasarana, melakukan sosialisasi dengan poster digital, peringatan kebencanaan, dan lain-lain. (hms/mus)",https://www.instagram.com/p/DAFeisezJgu/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??? ????? ??????? ??????? ???????? ????? ?????? ???? ?? ??? ?????????,9cc8e7d38be1f2d0446be8462342bd78.jpg,2024-09-18
82,"Dalam rangka mengoptimalkan penerapan IT dalam pembelajaran, SMA Negeri 1 Seririt melaksanakan Workshop Pemanfaatan artificial intelligence (AI) dalam Pembelajaran. Kegiatan workshop yang berlangsung sehari ini diikuti oleh seluruh guru SMA Negeri 1 Seririt bertempat di Lab Komputer pada Selasa (17/9) lalu. \r\n\r\nKegiatan workshop menghadirkan dua narasumber internal  yaitu Kadek Tuti Andayani, S.Pd yang membawakan materi mengenai Artificial Intelligence (AI) dan Ni Komang Oktari Permata Sari, S.Pd yang membawakan materi mengenai Media Pembelajaran Berbasis AI. \r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd dalam pengantarnya  menekankan bahwa  sebagai guru kita dituntut untuk terus belajar khususnya dalam hal memanfaatkan IT mengingat perkembangannya sangat pesat. Perkembangan teknologi harus bisa kita manfaatkan dengan optimal untuk mendukung pembelajaran sehingga dapat lebih memotivasi siswa untuk belajar.   \r\n\r\nSementara itu, narasumber kegiatan Kadek Tuti Andayani, S.Pd dalam materinya menyampaikan terkait dengan ruang lingkup AI utamanya Chat GPT dan Gemini yang banyak dimanfaatkan dalam dunia pendidikan. Dengan adanya kemudahan melalui aplikasi ini guru juga dituntut untuk jeli dalam memberikan evaluasi kepada siswa. Sementara itu, Ni Komang Oktari Permata Sari, S.Pd menyampaikan materi terkait media pembelajaran berbasis AI utamanya live worksheet. Dengan adanya live worksheet guru menjadi terbantu dalam melakukan ruang kolaborasi atau pemberian LKPD karena tidak perlu lagi mencetaknya. (hms/mus)",https://www.instagram.com/p/DALXudOzki3/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??????? ?????????? ???????? ??????????? ?? ????? ????????????,8b81b320e6660c3581edc69db83d0365.jpg,2024-09-20
83,"Komunitas Seni Jagrasanthi SMA Negeri 1 Seririt tampil memukau dalam acara Pekan Apresiasi Seni Tahun 2024 yang berlangsung di Panggung Terbuka Singa Ambara Raja RTH Taman Bung Karno Singaraja pada Sabtu (28/9) kemarin. Pada kesempatan ini tim Smanser menampilkan Tabuh Telu Batur Sari, Tari Selat Segara, Tabuh Kreasi Ilusi, Tari Padma Widya, Tari Nelayan, dan Sandya Gita Bali Indah Lestari. \r\n\r\nMengawali kegiatan, Kepala Dinas Kebudayaan Kabupaten Buleleng Drs. I Nyoman Wisandika menyerahkan  piagam penghargaan kepada SMA Negeri 1 Seririt. Piagam ini diberikan oleh Pemerintahan Kabupaten Buleleng melalui Dinas Kebudayaan sebagi tanda apresiasi atau tanda terima kasih kepada sanggar, komunitas dan pihak yang berkenan tampil  pada Pekan Apresiasi Seni Tahun 2024. Acara ini tidak hanya menjadi ajang apresiasi bagi para seniman muda, tetapi juga mengajak masyarakat untuk lebih mencintai seni dan budaya Bali.\r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd yang hadir langsung menyaksikan jalannya acara berharap melalui kegiatan ini dapat memberikan dampak positif kepada siswa dan seluruh tim. Selama ini lembaga selalu mendukung penuh berbagai kegiatan pengembangan seni sebagai wadah kreativitas anak-anak. \r\n\r\nUntuk diketahui, penampilan komunitas seni Smanser tidak hanya kali ini saja. Pada tingkat kecamatan, selama ini selalu dipercaya untuk tampil di panggung Apresiasi Kesenian Seririt Raya (AKSARA). Selain itu,  komunitas seni Smanser juga rutin ngaturang ayah di pura-pura ketika pelaksanaan pujawali seperti di Pura Pulaki, Segara Rupek,  dan terakhir di Pura Agung Jagatnatha. (hms/mus)",https://www.instagram.com/p/DAiVUkdzMe1/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,????????? ???? ??????? ????????? ????? ????????? ???? ????? ????,80e879e1341b271bf6020c26c7fdaf0d.jpg,2024-09-30
84,"Dalam rangka memperingati Hari Kesaktian Pancasila, keluarga besar SMA Negeri 1 Seririt mengikuti upacara peringatan pada Selasa (1/10) tadi. Kegiatan upacara dimulai pukul 07.00 Wita diikuti oleh guru, pegawai, serta siswa kelas X dan XI. Bertindak sebagai pembina upacara Waka Humas I Kadek Mustika, S.Pd.B., M.Pd. \r\n\r\nDalam amanatnya, pihaknya  mengajak seluruh peserta upacara untuk menjadikan peringatan ini sebagai momentum untuk kembali merefleksikan nilai-nilai luhur Pancasila. Pancasila sebagai dasar negara dan ideologi bangsa telah teruji dalam menghadapi berbagai tantangan. Untuk itu, seyogianya kita menjadikan Pancasila sebagai pedoman dalam setiap tindakan.\r\n\r\nDalam konteks pendidikan, kita juga diharapkan mampu mewujudkan visi Kemendikbudristek yaitu terwujudnya Profil Pelajar Pancasila yakni beriman, bertakwa Kepada Tuhan Yang Maha Esa dan berakhlak mulia, berkebinekaan global, bergotong royong, bernalar kritis, kreatif, dan mandiri. Para Pelajar Pancasila ini yang nantinya akan meneruskan estafet pembangunan Indonesia.\r\n\r\nDi akhir amanatnya, pihaknya  menegaskan bahwa sebagai generasi penerus bangsa, terlebih sebagai insan pendidikan kita memiliki tanggung jawab dalam menjaga nilai-nilai Pancasila agar tetap hidup dan membumi seperti yang sering digelorakan oleh pemerintah melalui instansi terkait. Seluruh warga sekolah diharapkan menguatkan komitmen kebangsaan untuk  mewujudkan Indonesia emas sesuai tema peringatan tahun ini. (hms/mus)",https://www.instagram.com/p/DAnoFi9Tftq/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,????? ??????? ????? ??????? ?????????? ???? ????????? ?????????,bde8f62c1cda7682b8ae1c97785b3f90.jpg,2024-10-01
85,"SMA Negeri 1 Seririt terus menggandeng pihak luar untuk ikut membangun sekolah. Rabu (9/10) tadi,  pihak sekolah menghadirkan Direktur SPBU Tangguwisia Ir. Lanang Aryawan, MMA untuk memberikan motivasi sekaligus beasiswa pendidikan.\r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd dalam sambutannya mengatakan bahwa pihaknya terus berupaya untuk menjalin kolaborasi dengan berbagai pihak untuk ikut membangun sekolah. Selama ini sekolah sudah menghadirkan orang tua, alumni, pengusaha, atau pihak tertentu  yang mau ikut berkontribusi memajukan pendidikan melalui berbagai bentuk. \r\n\r\nSementara itu, Ir. Lanang Aryawan, MMA yang didapuk untuk memberikan motivasi mengawali dengan slogan ""learn today lead tomorrow"". Pihaknya menekankan agar siswa SMA negeri 1 seririt harus rajin belajar untuk meraih cita-cita dan siap menjadi pemimpin di masa depan. Siswa datang ke sekolah harus fokus dengan tujuan atau cita-citanya. \r\n\r\nLebih lanjut, dirinya  menekankan 4 hal yang harus dimiliki oleh siswa yaitu jujur, pintar, berani dan mengayomi. Jujur menjadi hal mendasar yang harus dimiliki. Selain jujur kita juga perlu cerdas menghadapi situasi. Kecerdasan atau kepintaran juga harus dibarengi dengan keberanian dan ketika sudah menjadi pemimpin harus bisa mengayomi.  \r\n\r\nSelain motivasi, pada kesempatan ini pihaknya juga menyerahkan beasiswa pendidikan sebesar Rp 8.700.000 bagi 33 siswa kelas XI dan XII yang kurang mampu. Hal ini pun direncanakan akan terus berlanjut sampai siswa tersebut tamat dengan tetap melakukan evaluasi terkait perkembangan sikap dan prestasi.  (hms/mus)",https://www.instagram.com/p/DA-wxfiT-VK/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"??????? ??????? ????? ????, ????? ??????? ?????? ???????? ??? ???????? ??????????",650074caa8c19876901e932ebc5171f6.jpg,2024-10-09
86,"Dewan Ambalan Panji Galuh  SMA Negeri 1 Seririt melaksanakan kegiatan serah terima jabatan yang dilaksanakan selama dua hari yaitu tanggal 12 s.d 13 Oktober 2024. Kegiatan yang mengambil tema “Embracing The New Future” ini dihadiri oleh Staf Pimpinan, Wasbimbri, para pembina, panitia, dan 40 peserta. Upacara serah terima berlangsung di lapangan upacara mulai pukul 15.00 Wita sampai selesai. \r\n\r\nKetua Panitia Gede Widyananta Saputra mengatakan kegiatan ini bertujuan untuk  menggantikan Dewan Ambalan Panji-Galuh periode 2023/2024 ke Dewan Ambalan Panji-Galuh periode 2024/2025. Di samping itu, kegiatan ini juga bertujuan untuk melatih kemandirian siswa, mempererat silaturahmi dan memberikan wewenang dan tanggung jawab kepada pengurus selanjutnya. \r\n\r\nAda yang menarik dalam kegiatan kali ini yaitu kehadiran orang tua/wali siswa dalam acara api unggun. Hal ini merupakan sebagai bentuk dukungan orang tua/wali dalam pendidikan anak yang terus digaungkan oleh pihak sekolah. Selama ini orang tua/wali siswa sering terlibat dalam kegiatan sekolah, baik sebagai instruktur, motivator, narasumber, dan peran lainnya. Hal ini sebagai wujud kolaborasi dalam memajukan pendidikan. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt yang diwakili oleh Waka Kesiswaan Ida Kade Surya Adnyana, S.Pd menyampaikan apresiasi  dan penghargaan kepada pengurus demisioner yang  telah melaksanakan kegiatan dengan baik selama satu tahun. Kepada dewan ambalan yang baru pihaknya berharap agar nantinya dapat melaksanakan tugas dengan baik. Dalam melaksanakan tugasnya, pengurus diminta tetap selalu melakukan koordinasi dengan lembaga. Pihaknya juga berharap dukungan keterlibatan orang tua utamanya dukungan moril sehingga anak-anak tetap semangat dan selalu bisa terarah ke hal-hal yang positif. (hms/mus)",https://www.instagram.com/p/DBJK4J_zzBs/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,????? ??????? ????? ????? ??? ?????? ? ??????? ?????????? ????? ?????? ???????,10dc358f70189a4e0199df9373ea520e.jpg,2024-10-14
87,"Halo perkenalkan nama saya Made Della Salvia Puteri, bisa dipanggil Della. Saat ini Della sedang mengenyam pendidikan di salah satu college yang berada di Australia, North Regional Tafe (Broome Campus) dengan mengambil jurusan Certificate III Commercial Cookery dan Certificate IV Hospitality. Selain support keluarga, Della saat ini study dengan bantuan scholarship (beasiswa) dan part-time juga di Australia. Berikut perjalanan Della dari lulus SMA di SMA Negeri 1 Seririt jurusan Bahasa (Angkatan 2020-2023) sampai dengan saat ini.\r\n\r\nDimulai dari sekitar bulan Maret setelah ujian sekolah, salah satu keluarga Della (Tante dan Paman) yang berdomisili di Australia menghubungi dan menginfokan bahwa ada bukaan beasiswa di Broome Campus, North Regional Tafe untuk international. Jujur Della memang dari dulu berkeinginan untuk study di luar negeri sehingga Della saat itu merelakan SNBP Della (cukup sedih tapi karena ada kesempatan jadi Della coba aja). “Take the Risk or Lose the Chance”. Lanjut setelah Della melakukan riset mengenai kampus, jurusan, beasiswa dan kotanya, akhirnya Della memutuskan untuk mencoba apply dengan bantuan agen Pendidikan (Namanya ‘IDP Indonesia’- waktu itu Della gratis tanpa dipungut biaya). Nama Beasiswanya adalah “Destination Australia Scholarship”. Ini adalah partial scholarship (tidak menanggung semua kebutuhan dan biaya) yang diberikan oleh pihak pemeritah Australia untuk warga negara luar yang ingin study di regional area (kota kecil yang jauh dari Ibu kota/kota utama di Australia). Jumlah beasiswa yang didapatkan itu sekitar AUD $22,500.00 selama masa study  di Australia (18 bulan). Karena ini partial scholarship, jadi untuk biaya yang tidak ditanggung oleh beasiswa akan ditanggung oleh kita sendiri, seperti Akomodasi, living cost dan school fee (uang sekolah) lain yang tidak di cover.\r\n\r\nSingkat cerita, Della belajar persiapan Bahasa inggris sekitar 3 minggu karena deadline beasiswanya itu akhir bulan April. Test Bahasa Inggris yang Della pakai itu namanya test PTE. Astungkara hasilnya keluar cepat dan memenuhi persyaratan. Setelah semua dokumen selesai dikerjakan (Passport, Essay, Ijazah dan Transcript nilai-bisa check di website mengenai persyaratan beasiswa), langsung dikirimkan oleh Agen IDP. Jujur, setelah semuanya dokumen di submit rasanya lumayan lega tapi deg-degan juga nunggu hasinya, tapi saat itu Della Punya prinsip “You will never know, if you never try”, kalau Della belum mencoba bagaimana Della bisa tahu hasilnya kan? Dan jika Della gagal tidak masalah juga karean at least I am trying, I have tried my best and I can learn from that experience to be better and try harder in the future. Mungkin beberapa dari kalian juga ada yang sama ketika mencoba hal baru?\r\n\r\nDalam kurun waktu 2 minggu Della mendapat konfirmasi bahwa Della diterima di kampus tujuan, jadi saat itu juga Della langsung medical check-up dan apply student visa (dibantu juga oleh IDP mengenai student visa). Mengenai pengumuman beasiswa lumayan lama, sekitar sebulan dari Della daftar baru dapat email bahwa Della mendapatkan besiswanya, diikuti juga dengan informasi bahwa visa Della Granted beberapa hari setelahnya. Langkah selanjutnya, Della hanya perlu mempersiapkan keberangkatan Della ke Australia sebelum orientasi di kampus dimulai. \r\nDella sangat bersyukur sekali untuk mendapat kesempatan bersekolah di Australia, karena Della tahu sekolah disini lumayan mahal jika tanpa beasiswa. Beruntungnya juga Della memiliki keluarga yang juga tinggal Broome tempat Della study, jadi untuk akomodasi sangat terbantu. Untuk teman-teman yang ingin dan memeliki cita-cita untuk berkuliah di Australia, tetap semnagat dan rajin-rajin mencari tahu informai mengenai beasiswa di luar negeri. Saat ini sangat mudah untuk mendapatkan informasi mengenai beasiswa dan yang lainnya di internet seperti YouTube atau Instagram. Keep going…You’ll get there!!\r\n\r\nThank you and if you have any question feel free to ask me!!",https://www.instagram.com/p/DBJLTzxzmJi/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,?????’? ???????—?????? ??????? ???? ?????? ???? ???????? ?? ?????????,9223e2ba5c07328ac2ce1f5ba2814902.jpg,2024-10-15
88,"SMA Negeri 1 Seririt kembali mengandeng orang tua dan alumni untuk ikut membangun sekolah. Salah satu orang tua siswa sekaligus alumni I Gusti Bagus Indra Bayu yang juga selaku Ketua Intervensi Berbasis Masyarakat (IBM) Kandarpa Patemon hadir memberikan penyuluhan bahaya penyalahgunaan narkoba kepada para guru, pegawai, serta siswa kelas XI dan XII bertempat di lapangan pada Jumat (18/10) pagi tadi.  \r\n\r\nDalam paparan materinya, I Gusti Bagus Indra Bayu yang didampingi pengurusnya Kadek Agus Artika dan Ida Putu Sudika menceritakan bagaimana pengalaman kelam hidupnya sebagai mantan pecandu narkotika. Dirinya menegaskan bahwa narkotika akan menghancurkan hidup kita. Orang yang sudah terjerumus narkotika akan merembet pada masalah ekonomi, kesehatan, sosial dan lainnya. Bersyukur dengan kemauan yang kuat akhirnya dirinya bisa terbebas dari barang terlarang tersebut. “Cukup saya saja yang mengalaminya, kalian jangan"", ungkapnya. \r\n\r\nSelaku orang tua siswa dan alumni Smanser tahun 2001, dirinya kini pun aktif mengabdikan hidupnya untuk mengajak generasi muda agar jangan sampai terjerumus ke hal-hal yang negatif utamanya narkoba. Dalam sesi yang berlangsung selama satu jam siswa Smanser pun aktif bertanya. Salah satu siswa yaitu Desak Putu Ayu Dina Candradewi mengatakan kegiatan ini sangat bermanfaat baginya dalam menambah informasi mengenai bahaya narkoba. “Kegiatan ini sangat bermanfaat bagi saya karena disampaikan oleh mantan pelakunya langsung” ungkapnya. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt yang diwakili oleh Waka Humas I Kadek Mustika, S.Pd.B., M.Pd mengatakan bahwa selain sebagai upaya edukasi kepada warga sekolah, kegiatan ini juga sebagai bagian dari pelibatan alumni dan orang tua siswa dalam membangun sekolah. Selama ini sekolah gencar melibatkan alumni, orang tua, maupun pihak-pihak terkait untuk membangun sekolah. Pihaknya mengharapkan para alumni yang lain juga tergerak hatinya untuk ikut mebangun sekolah sesuai dengan bidang yang digelutinya. (hms/mus)",https://www.instagram.com/p/DBTl-FkTbiT/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"??????? ??????? ???? ?????, ??? ???????? ??????? ?????????? ?????????????? ???????",a311ce2513663a8549faca7460f8ac71.jpg,2024-10-18
89,"Dalam rangka mempersiapkan lebih dini anak-anak yang akan melanjutkan ke PTN, SMA Negeri 1 Seririt  mengundang orang tua/wali yang didampingi oleh siswa untuk duduk bersama mencari solusi terbaik. Acara yang dikemas dengan dialog pada tanggal 19 & 21 Oktober ini juga menghadirkan narasumber yang berkompeten yaitu Kadek Bisma Dwipayana dan Ni Kadek Dwi Anggreni yang selama ini banyak bergelut dalam bidang tersebut.  \r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd dalam sambutannya mengatakan bahwa sekolah pada prinsipnya ingin memfasilitasi lebih awal siswa peminat PTN karena biasanya sangat kompetitif. Namun, sekolah dihadapkan pada beberapa realita yaitu materi di sekolah masih terbilang umum, sekolah tidak memiliki SDM yang memadai, lokasi sekolah jauh dengan tempat bimbingan belajar, dan yang lain. Untuk itu, sekolah perlu mengajak orang tua untuk mencari solusi terbaik dengan terlebih dahulu diberikan gambaran oleh pihak yang selama ini bergelut dibidangnya. \r\n\r\nSelama dua jam berlangsung, acara disi dengan penjelasan mengenai jalur masuk PTN seperti SNBP, SNBT, dan jalur Mandiri. Siswa juga diberikan wawasan mengenai ketatnya kompetisi dalam masuk PTN sehingga perlu mempersiapkan diri dengan baik dengan mencari informasi sebanyak-banyaknya tips bisa lolos PTN. \r\n\r\nSalah satu orang tua siswa, Ketut Ariana asal Desa Lokapaksa mengatakan pihaknya sangat mendukung dan berterima kasih kepada sekolah atas upaya yang dilakukan sekolah untuk memfasilitasi anak-anak peminat PTN. Harapannya, itu solusi terbaik. Hal senada juga disampaikan oleh Made Sumalingga yang mengaku siap mendukung apa pun pilihan yang terbaik untuk anaknya. \r\n\r\nSelain peminat PTN, dalam waktu dekat sekolah juga sudah berencana akan memfasilitasi siswa peminat pariwisata dan disusul yang lainnya sesuai dengan program Pelita Memikat yang dijalankan oleh sekolah. Harapnnya, cita-cita siswa menjadi lebih terarah dan dipersiapkan dengan lebih baik. (hms/mus)",https://www.instagram.com/p/DBaj4KSzOUO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"?????????? ????? ??????? ???, ??????? ???? ????? ???/???? ????? ???????",6717eccefda64b6ed588475d12e4e099.jpg,2024-10-22
90,"Pelaksanaan Transcendetal Meditation (TM) di SMA Negeri 1 Seririt mulai dilirik oleh pihak luar. Senin (21/10) kemarin,  SMA Negeri 1 Seririt menerima kunjungan Stevanus Novan Hardiyanto, S.Sn., M.Sn selaku dosen Seni Musik di Institut Seni Yogyakarta. Kedatangannya bersama tim Yayasan Education for World Peace ke Smanser karena ketertarikannya untuk menggali informasi lebih jauh mengenai pelaksanaan TM di sekolah. \r\n\r\nKepala SMA Negeri 1 Seririt, S.Pd., M.Pd dalam sambutannya mengaku senang karena sudah dipilih untuk dikunjungi. Diakuinya, pelaksanaan TM di sekolah secara masif baru berjalan hampir setahun meskipun jauh sebelumnya sudah terlaksana pada kelompok-kelompok kecil. Sekolah selama ini konsisten melaksanakan TM dan diikuti oleh seluruh warga sekolah. \r\n\r\nBerdasarkan data yang ada,  Ketua Tim Pencegahan dan Penanganan Kekerasan (TPPK) yang juga selaku Waka Kesiswaan Ida Kade Surya Adnyana, S.Pd mengatakan bahwa pelaksanaan TM di Smanser selama ini berdampak positif terhadap perilaku anak sehingga menurunkan kasus yang ada di sekolah seperti perkelahian, bullying, dan yang lainnya. “Berdasarkan data yang kami miliki, beberapa kasus mengalami penurunan sejak pelaksanaan TM secara rutin. Tantangan di awal pelaksanaan pasti ada tetapi kami tetap konsisten melakukan dan disertai dengan pengawasan juga” ungkapnya. \r\n\r\nSementara itu, mentor asistensi manajemen sekolah yang ditunjuk oleh Yayasan Education for World Peace  Drs. I Nyoman Darta, M.Pd mengatakan bahwa kunjungan kali ini bermakna penting sebagai wujud kolaborasi. Berkaitan dengan pelaksanaan TM, SMA Negeri 1 Seririt dipilih untuk memberikan gambaran pelaksanaan TM tentu karena pelaksanaannya yang sudah benar yaitu dua kali sehari dan minimal 10 menit. Dirinya yang juga sempat bertugas sebagai Kepala SMA Negeri 1 Seririt ini mengatakan bahwa  latar belakang siswa sangat heterogen. \r\n\r\nSementara itu, ditanya mengenai kesan pesannya setelah melihat pelaksanaan TM, dirinya menyampaikan sangat kagum dengan pelaksanaan TM di SMA Negeri 1 Seririt. Harapannya hal ini bisa menginspirasi sekolah lain khususnya yang ada di Yogyakarta. “Saya kagum dengan kekompakan  disini  dilihat dari briefing pagi kemudian dilakukan doa dan lanjut TM. Ini pasti tidak lepas dari manajemen sekolah, semoga semakin tumbuh dan berkembang serta menjadi afirmasi positif bagi pendidikan indonesia yang lebih baik lagi”, ungkapnya (hms/mus)",https://www.instagram.com/p/DBakUCNzqbs/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"?????? ??????????? ??, ????? ??? ?????????? ???????? ???????",64b7356518579f3fb33d962b9f918f0b.jpg,2024-10-22
91,"Tim  Kesenian Smanser kembali melaksanakan kegiatan ngaturang ayah ke Pura Pulaki serangkaian Pujawali Purnama Kapat pada Jumat (17/10) lalu. Pada kesempatan ini Tim Kesenian Smanser menampilkan beberapa tabuh dan sandya gita. \r\n\r\nKoordinator Tim  I Putu Eka Julyana Putra, S.Sn bersama Anak Agung Ngurah Anditya Putra, S.Pd mengatakan bahwa kegiatan ngayah ini sudah rutin berjalan di pura-pura  Dang Kahyangan/Kahyangan Jagat setiap tahunnya. Dirinya mengatakan semangat anak-anak Smanser untuk ngayah sangat besar. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana,S.Pd., M.Pd  menyambut positif kegiatan ini karena sesuai dengan visi sekolah khususnya pada dimensi cerdas dan berwawasan lingkungan. Kegiatan ini juga sebagai cerminan sikap bertakwa kepada Tuhan Yang Maha Esa  dan berakhlak mulia yang dilakukan melalui pengembangan minat dan bakat. (hms)",https://www.instagram.com/p/DBgcgLFT68x/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??? ???????? ??????? ??????? ?????? ??????????? ???????? ?? ???? ??????,a4df94166b9767da3782da6fc3b1298f.jpg,2024-10-26
